InvoiceId,Date,hard drive,Time,Department,City,Quantity,State,Product,CustomerName,Store,Address,Total,protocol,PaymentType,driver,PostalCode,Gender,monitor,ProductPrice,port
513713,"8-8-2021",true,"15:25:18","Toys","Langoshbury",8,"OR","Intelligent Granite Chair","Marion Orn","Parisian, Wolff and Gorczany","2569 Jimmie Oval",144.96,7058427,"EWallet",true,38792,"Female",93.88,18.12,919307
568268,"9-19-2021",false,"1:4:32","Outdoors, Clothing & Kids","South Dougside",5,"NE","Gorgeous Plastic Chair","Helmer Gutkowski","Kuphal, Spencer and Blanda","321 Rodriguez Mill",387.30,"synthesizing","AMEX",889656,87262,"Female","quantifying",77.46,"backing up"
189633,"10-14-2021",8048558,"20:54:23","Shoes","North Stephenhaven",7,"NY","Fantastic Concrete Shirt","Kelsie Ondricka DDS","Larkin-McClure","80964 Oberbrunner Point",614.67,"cross-platform","Visa",false,54338,"Female",9086059,87.81,"online"
217664,"10-12-2021",22.63,"9:32:41","Shoes","Deckowstad",3,"UT","Gorgeous Concrete Hat","Guadalupe Trantow","Parisian, Wolff and Gorczany","8882 Predovic Inlet",148.59,"quantify","Visa",61.85,22934,"Male",6379579,49.53,2391345
134439,"9-23-2021",true,"15:24:53","Jewelery & Games","Port Mabelside",9,"ID","Small Concrete Hat","Dora Rempel","Lakin, O'Connell and Monahan","669 Jaylan Dam",518.94,16.44,"Visa",3863611,90120,"Female",true,57.66,false
273024,"10-24-2021",4414029,"13:42:4","Grocery, Automotive & Health","Treuteltown",7,"OH","Fantastic Wooden Car","Halie Grady","Considine PhD","64070 Ole Parkways",152.18,false,"MasterCard",80.62,49550,"Female",50.75,21.74,false
607638,"8-19-2021",73.22,"6:55:24","Sports, Tools & Garden","Johnathanmouth",4,"IN","Gorgeous Steel Gloves","Torey Kuhn MD","Parisian, Wolff and Gorczany","96170 Runte Island",166.60,false,"Visa",true,46290,"Female",false,41.65,25.66
375194,"9-12-2021",false,"10:31:21","Outdoors","Boydshire",3,"NH","Gorgeous Plastic Chair","Deshaun Gerhold","Armstrong, Strosin and Altenwerth","825 Kertzmann Loop",92.70,true,"EWallet",5792963,70497,"Male",80.16,30.90,3.22
797756,"1-20-2021",4519079,"1:8:33","Clothing, Sports & Garden","Ignatiushaven",9,"AZ","Small Steel Shoes","Miss Ahmed Leuschke","Considine PhD","3729 Shayne Cliff",573.12,6159701,"AMEX",6438990,40514,"Female",2551462,63.68,4961180
980919,"5-24-2021","GB","20:14:36","Jewelery, Books & Garden","East Kelsi",1,"AK","Fantastic Rubber Car","Norene Rath","Wiegand-Tillman","6732 Russel Flat",69.80,false,"AMEX","override",98673,"Male",true,69.80,"SMS"
410935,"9-10-2021","solid state","8:17:33","Home","Annamaebury",2,"OR","Ergonomic Granite Hat","Adaline Sauer","Lakin, O'Connell and Monahan","5468 Ocie Run",66.80,true,"Cash",5509430,93531,"Male","hacking",33.40,6747774
930987,"10-12-2021",6258908,"23:40:3","Computers, Jewelery & Movies","West Cortneytown",1,"ME","Awesome Cotton Gloves","Keira Sporer","Larkin-McClure","47653 Spencer Flat",2.24,4187584,"AMEX",99.42,79984,"Male",9426761,2.24,58.26
883464,"9-8-2021",true,"22:45:31","Kids","New Lue",3,"PA","Practical Cotton Shirt","Novella MacGyver","Wiegand-Tillman","5962 Philip Fork",300.00,50.90,"Cash",13.25,87606,"Female",83.31,100.00,"parse"
185804,"10-17-2021",true,"3:27:26","Clothing & Beauty","Jacobimouth",3,"MT","Small Plastic Chair","Joel Trantow","Parisian, Wolff and Gorczany","348 Eduardo Crossroad",164.61,1.56,"Visa",true,39882,"Female",60.97,54.87,84.63
371570,"10-4-2021",true,"13:56:6","Music","Abelardoside",9,"CO","Awesome Wooden Table","Johathan Wiza","McClure, Block and Franecki","62139 Mosciski Bypass",356.67,3.44,"Visa",true,57283,"Female",61.88,39.63,false
836457,"12-16-2020",47.72,"6:51:9","Industrial","Zemlakland",3,"NV","Intelligent Granite Hat","Colby Kirlin","Parisian, Wolff and Gorczany","584 Erdman Corner",219.96,5743386,"EWallet",2579713,62054,"Male","SDD",73.32,2173204
350287,"3-28-2021",1176889,"12:12:27","Music & Industrial","Kaylieton",10,"NE","Gorgeous Wooden Chair","Daphnee Bogan","McClure, Block and Franecki","501 Jalen Divide",529.90,4255483,"Cash","EXE",23817,"Male",97.85,52.99,"SSL"
301858,"9-10-2021","backing up","6:43:39","Beauty, Tools & Music","Hershelchester",3,"OK","Incredible Steel Pants","Eleanore O'Hara","Kshlerin DDS","909 Wisozk Ramp",59.97,"XSS","Visa",2827107,70411,"Female",4113364,19.99,"hacking"
625591,"10-9-2021",true,"5:14:34","Electronics, Jewelery & Movies","Tillmantown",5,"OR","Practical Rubber Chair","Jacquelyn Wiegand","Auer V","4181 Hailey Burg",152.70,1120068,"AMEX",true,88776,"Male","synthesize",30.54,5084243
221728,"7-23-2021",2902771,"8:35:47","Garden & Electronics","Rethatown",10,"AZ","Gorgeous Cotton Table","Breanne Eichmann","Kuphal, Spencer and Blanda","489 Parker Pike",888.40,92.72,"AMEX",true,89200,"Female",51.57,88.84,true
308658,"9-3-2021",66.70,"7:34:49","Baby, Automotive & Beauty","Adrienport",7,"KY","Intelligent Concrete Chair","Peter Lemke","Lakin, O'Connell and Monahan","264 Keeling Stravenue",204.96,true,"Visa",32.72,24183,"Female",false,29.28,19.06
875261,"10-16-2021",true,"18:25:12","Industrial, Garden & Games","Lake Rene",1,"MS","Awesome Rubber Shirt","Hilbert Ritchie","Armstrong, Strosin and Altenwerth","878 Grayson Lock",45.23,true,"MasterCard",37.69,75966,"Female",false,45.23,33.65
551229,"5-23-2021",false,"23:59:6","Toys, Kids & Garden","Durwardstad",10,"NM","Awesome Granite Hat","Jada Zieme","Kshlerin DDS","3335 Powlowski Fort",713.30,89.16,"Visa",false,89556,"Male","virtual",71.33,"matrix"
388413,"2-18-2021",true,"2:32:1","Home & Beauty","North Ethanhaven",6,"MS","Fantastic Concrete Shoes","Janick Hackett","Armstrong, Strosin and Altenwerth","62362 Kevon Crescent",66.06,"synthesize","MasterCard",false,13057,"Female","quantify",11.01,89.26
647434,"4-20-2021",38.81,"16:42:40","Beauty","Abelberg",10,"ND","Small Granite Car","Torey Ferry","Larkin-McClure","5895 Hellen Island",495.50,2607199,"EWallet","bus",25257,"Male",6710203,49.55,"monitor"
430325,"2-26-2021","synthesizing","23:7:39","Home, Music & Tools","Theronport",3,"IA","Small Rubber Pants","Zackary Robel","Kshlerin DDS","773 Fay Course",245.01,"sensor","Visa",56.00,39150,"Male","FTP",81.67,42.59
718215,"9-5-2021","application","9:34:42","Shoes, Tools & Movies","Port Vladimirton",1,"TX","Fantastic Plastic Shirt","Miss Nicole Ebert","Considine PhD","8754 Dejah Courts",63.24,71.48,"AMEX","transmitting",39144,"Male",30.91,63.24,false
758268,"10-16-2021","compress","7:21:48","Outdoors & Grocery","North Leslie",1,"SD","Incredible Concrete Hat","Lane Powlowski I","Parisian, Wolff and Gorczany","71237 Keyshawn Knolls",38.59,"bypass","Cash","panel",99963,"Female","generating",38.59,"program"
192944,"1-25-2021",7900060,"16:53:5","Clothing","Kuphalshire",4,"AL","Small Plastic Shirt","Lina Nienow","Wiegand-Tillman","8167 Johnston Glens",163.76,51.82,"Visa",true,30140,"Male",84.23,40.94,20.17
260811,"8-17-2021",false,"3:53:55","Garden, Tools & Toys","Elwynmouth",1,"CT","Sleek Concrete Shirt","Ms. Rosalee Fahey","Parisian, Wolff and Gorczany","99923 Claud Port",85.05,29.45,"Cash",92.14,81294,"Female",88.62,85.05,51.50
133775,"3-6-2021",false,"0:4:40","Home, Industrial & Computers","East Enoch",1,"VA","Small Granite Pants","Isai Keebler II","Kuphal, Spencer and Blanda","3017 Cody Crossing",86.05,"hacking","AMEX",false,17357,"Male","copy",86.05,65.94
464598,"10-22-2021","primary","19:20:43","Tools & Baby","Naomiborough",6,"RI","Ergonomic Cotton Table","Alec Koss","Kshlerin DDS","5679 Quitzon Stream",265.14,"USB","MasterCard","hack",27003,"Female","hacking",44.19,false
600244,"7-5-2021",99.66,"18:33:6","Home","New Angelica",10,"CT","Sleek Plastic Hat","Novella Marks","Wiegand-Tillman","99256 Elza Ridge",301.30,68.93,"MasterCard","driver",59941,"Male","quantify",30.13,true
555247,"7-11-2021",435479,"23:14:19","Games & Shoes","Lake Henriport",8,"LA","Intelligent Granite Computer","Trystan Fritsch","McClure, Block and Franecki","44313 Kim Landing",384.24,92616,"Visa",10.11,57675,"Male","calculating",48.03,"generating"
185241,"3-29-2021",true,"14:0:44","Books","Lake Traceshire",9,"AR","Practical Plastic Hat","Emmitt Conn DDS","Parisian, Wolff and Gorczany","756 Yost Mall",677.88,88.88,"Visa",true,34925,"Male",3953435,75.32,"indexing"
373224,"7-28-2021",50.74,"0:2:0","Jewelery, Beauty & Outdoors","Lebsackton",7,"GA","Practical Granite Shirt","Bernadine Mitchell","Kuphal, Spencer and Blanda","263 Frank Tunnel",461.72,72.55,"AMEX",32.74,32138,"Female",false,65.96,18.85
833087,"10-15-2021",44.56,"2:4:48","Garden","Alexandreberg",4,"CO","Fantastic Concrete Shirt","Cathy Jakubowski DDS","Armstrong, Strosin and Altenwerth","37257 Ortiz Mountain",389.52,true,"AMEX",2506053,29369,"Male",0.45,97.38,true
267475,"10-17-2021",39.25,"18:51:10","Movies & Jewelery","North Tierramouth",7,"MA","Intelligent Steel Car","Dr. Wilhelm Klein","Considine PhD","93253 Orrin Plains",134.33,82.35,"EWallet",32.96,66762,"Male",68.93,19.19,false
160578,"6-11-2021",5828370,"18:58:14","Toys, Grocery & Shoes","South Cary",6,"NH","Sleek Wooden Shirt","Zack Hessel","McClure, Block and Franecki","77849 Price Via",45.54,"port","MasterCard",4731399,98859,"Female",39.39,7.59,"solid state"
612810,"8-5-2021","microchip","8:57:5","Kids & Toys","Schummborough",3,"TX","Ergonomic Steel Gloves","Eric Marvin","McClure, Block and Franecki","86785 Tyra Common",238.29,4755791,"MasterCard",3548799,30877,"Female",5003292,79.43,"navigate"
941102,"6-5-2021",7.22,"11:33:8","Automotive","West Abdielfort",10,"GA","Sleek Cotton Computer","Milford Runolfsson","Kshlerin DDS","431 Mohammed Lake",770.40,5529648,"EWallet","hack",84459,"Female",false,77.04,true
134745,"7-10-2021","feed","22:1:4","Games & Baby","New Elouise",3,"CO","Rustic Concrete Gloves","Dr. Nikita Abshire","Kuphal, Spencer and Blanda","2782 Pacocha Falls",72.69,3124945,"Cash",8824253,50000,"Female",8017496,24.23,8289604
722701,"7-20-2021",false,"2:39:30","Games, Toys & Music","Lake Ludie",7,"AZ","Ergonomic Granite Shoes","Dr. Oscar Witting","Larkin-McClure","1363 Tabitha Motorway",55.93,"primary","Cash",true,99177,"Female",true,7.99,6188853
459121,"8-12-2021",91.46,"22:48:33","Garden & Industrial","Schambergerstad",8,"HI","Intelligent Steel Hat","Alessandra Stiedemann","Lakin, O'Connell and Monahan","5652 Rosella Curve",488.80,21.15,"Cash",false,81512,"Male",20.36,61.10,true
210733,"4-23-2021",19.71,"22:21:22","Grocery & Books","East Deangelo",6,"ND","Ergonomic Steel Table","Flossie Heller","Lakin, O'Connell and Monahan","5045 Brenna Crescent",222.24,false,"MasterCard",52.21,51329,"Female",48.66,37.04,12.31
348588,"2-5-2021","copying","2:32:57","Kids","Martinville",5,"TN","Incredible Rubber Pants","Joanie Hansen","Armstrong, Strosin and Altenwerth","869 Upton Circle",296.50,8182185,"Visa",false,14044,"Female",4675520,59.30,53.13
734104,"5-31-2021","system","20:11:17","Home","MacGyverfurt",10,"AZ","Awesome Wooden Gloves","Miss Kris Mueller","Wiegand-Tillman","60833 D'Amore Rest",86.00,"wireless","MasterCard",8583249,52896,"Female",false,8.60,"back up"
631704,"10-23-2021","system","4:33:47","Industrial & Toys","Port Margueriteberg",2,"CT","Ergonomic Granite Pants","Charlotte Roob","Wiegand-Tillman","70661 Krajcik Shore",108.10,8447817,"Cash",7251092,71721,"Male",4257838,54.05,4460231
624503,"8-19-2021","synthesize","10:5:16","Home & Outdoors","New Nicklaus",2,"TX","Incredible Granite Hat","Stephany Schulist","Auer V","3417 Cesar Radial",15.82,"back up","Visa",4887830,76118,"Female","open-source",7.91,70.15
742633,"4-2-2021",475249,"4:1:17","Industrial & Electronics","Elenoramouth",4,"SC","Sleek Cotton Shirt","Jaylon Hodkiewicz I","Larkin-McClure","60650 Weissnat Hill",129.96,true,"AMEX",16.13,38792,"Female",true,32.49,99.13
463350,"5-21-2021",5364282,"2:55:50","Kids, Electronics & Grocery","New Mia",7,"IN","Fantastic Plastic Table","Odell Anderson","Armstrong, Strosin and Altenwerth","488 Von Green",302.33,true,"AMEX",true,28725,"Male",96.97,43.19,true
536691,"10-18-2021",false,"2:0:24","Movies & Jewelery","Rohanmouth",4,"IA","Ergonomic Rubber Computer","Ms. Mariam O'Kon","Kshlerin DDS","49015 Alanna Grove",336.56,false,"AMEX",true,86915,"Female",45.26,84.14,false
115320,"3-3-2021",60.22,"0:30:35","Kids & Baby","West Theodoraview",1,"SC","Gorgeous Granite Shirt","Amelie Jenkins","Auer V","2308 Baumbach Track",91.49,false,"AMEX",92.65,68365,"Female",16.51,91.49,8213668
218670,"9-9-2021",28.75,"21:57:7","Clothing","East Magnus",6,"SC","Small Granite Hat","Karlie Lebsack","Larkin-McClure","6920 Bednar Prairie",48.54,71.52,"Visa","SDD",67690,"Female",false,8.09,2967194
894135,"10-2-2021",33.37,"7:1:44","Home","New Jarrett",2,"MN","Sleek Cotton Hat","Dasia King","Kuphal, Spencer and Blanda","517 Shanahan Junctions",53.28,5074037,"Cash",4434726,35002,"Male",true,26.64,"SMTP"
873835,"7-16-2021",74.48,"7:8:51","Baby","East Helenview",6,"NE","Incredible Concrete Shirt","Kendra Rutherford","Larkin-McClure","5235 Federico Fords",346.38,3600562,"MasterCard",7830966,80810,"Male","JSON",57.73,"backing up"
689057,"3-13-2021",4809463,"17:28:51","Industrial & Automotive","Port Rogersside",3,"AK","Small Cotton Chair","Shad Kshlerin","Lakin, O'Connell and Monahan","1356 Pollich Walks",67.14,"compress","AMEX",6792936,87806,"Female","connecting",22.38,98.54
949322,"8-31-2021",21.03,"0:1:58","Toys, Grocery & Sports","New Reggie",2,"AR","Awesome Concrete Table","Ms. Dudley Hyatt","Lakin, O'Connell and Monahan","799 Hudson Loaf",106.32,"SCSI","AMEX",4423464,95476,"Female",9387511,53.16,56.88
463171,"10-19-2021",8396424,"16:31:15","Movies","New Rosalee",4,"TX","Awesome Concrete Gloves","Leopoldo Schiller","Auer V","5495 Orion Harbors",362.32,51.26,"Cash",true,67560,"Female",true,90.58,true
231551,"5-29-2021",49.94,"2:14:44","Clothing, Books & Jewelery","Bechtelarside",7,"WV","Gorgeous Cotton Chair","Russell Hoppe","Auer V","3636 Kenyatta Gateway",182.35,false,"Cash",69.84,14625,"Male",8641541,26.05,"mobile"
402932,"6-15-2021",9020775,"7:8:46","Industrial & Sports","South Amaya",1,"GA","Intelligent Wooden Table","Dianna Sipes DVM","Larkin-McClure","7374 Viola Turnpike",5.44,"primary","MasterCard",11.37,96172,"Male",true,5.44,1687820
883820,"8-10-2021","indexing","8:56:31","Kids & Sports","Strackeside",4,"MN","Small Cotton Hat","Karlie Johns","Wiegand-Tillman","4346 Stoltenberg Ranch",184.16,65.54,"AMEX","generate",12878,"Female",9261262,46.04,6372797
279411,"9-9-2021",3709648,"6:57:15","Tools, Kids & Movies","Rodriguezview",6,"OH","Sleek Concrete Gloves","Bonnie Von","Larkin-McClure","348 Quitzon Summit",559.68,7600722,"Cash","connect",40656,"Female",false,93.28,"online"
543136,"4-28-2021",true,"15:27:3","Clothing, Shoes & Kids","Flatleymouth",5,"TN","Sleek Granite Hat","Edd Schiller","Auer V","151 Oscar Dam",55.20,"hack","Cash",41.96,86495,"Male","GB",11.04,4451049
218887,"1-10-2021",42.08,"18:18:49","Shoes & Automotive","New Orrin",6,"CA","Gorgeous Rubber Table","Miss Mabel Huel","Parisian, Wolff and Gorczany","1333 Thora Glen",572.34,true,"MasterCard",true,76774,"Male","back up",95.39,34.67
848006,"10-15-2021",83.66,"11:12:14","Kids & Home","Bertrambury",2,"OK","Practical Cotton Shirt","Jamel Rutherford","Auer V","220 Dahlia Manors",129.24,53.68,"Cash",627399,43226,"Male",true,64.62,2.48
150605,"3-18-2021",55.27,"11:7:17","Shoes & Beauty","Angelaview",2,"MS","Ergonomic Rubber Pants","Mrs. Mozell Botsford","Armstrong, Strosin and Altenwerth","16761 Newell Bypass",120.98,85.47,"Cash",48.01,85525,"Female",84.16,60.49,false
916577,"8-20-2021",579030,"20:59:25","Computers & Tools","Abshirechester",6,"MN","Small Cotton Pants","Rosemarie Waelchi","McClure, Block and Franecki","10557 Wintheiser Light",18.60,true,"Cash",89.60,75158,"Male",3750709,3.10,"calculating"
528107,"7-17-2021",false,"0:26:24","Electronics","West Jack",7,"WI","Sleek Concrete Gloves","Guy Sawayn","Armstrong, Strosin and Altenwerth","6324 Alexandrea Pass",79.17,false,"AMEX",false,88978,"Female",8108170,11.31,"card"
932347,"7-20-2021",19.59,"3:4:1","Computers","North Charlottehaven",5,"KY","Small Concrete Shoes","Mrs. Vernice Blick","Kuphal, Spencer and Blanda","8665 Bergnaum Burgs",312.85,false,"EWallet",1661163,86740,"Male","port",62.57,"calculating"
210098,"8-5-2021",true,"0:55:20","Health, Toys & Jewelery","Pagacland",6,"PA","Fantastic Rubber Hat","Addie Kunde DDS","Kshlerin DDS","4486 Destinee Turnpike",47.28,"solid state","AMEX",true,81669,"Male",true,7.88,64.48
116810,"10-24-2021",23.11,"4:11:55","Movies","West Efren",4,"WY","Gorgeous Wooden Table","Maribel Tromp","Auer V","35828 Kihn Manor",77.24,1550006,"MasterCard","circuit",17976,"Female",false,19.31,44.29
108286,"5-15-2021",false,"16:51:59","Toys","West Titustown",2,"NC","Gorgeous Granite Hat","Viviane Kemmer","Wiegand-Tillman","52099 Dorris Islands",25.20,false,"Visa",34.50,20977,"Female",31.42,12.60,93.90
689263,"9-30-2021",80.11,"0:33:54","Garden","Lake Sarai",1,"MI","Gorgeous Cotton Shoes","Mrs. Roosevelt Maggio","Lakin, O'Connell and Monahan","6382 Bergnaum Stream",80.88,3676597,"AMEX","synthesize",19703,"Female","connecting",80.88,78.35
931093,"10-23-2021",false,"7:26:32","Baby & Health","Josefaton",3,"TX","Intelligent Cotton Chair","Dina Hamill","Auer V","666 Gibson Canyon",288.51,"optical","MasterCard",6460757,38146,"Male",7333412,96.17,"backing up"
893953,"7-17-2021",79.65,"11:30:56","Beauty","New Jeanette",7,"AK","Awesome Rubber Hat","Mrs. Britney Spencer","Kshlerin DDS","3905 Torp Manor",138.39,7752592,"Cash","back-end",35412,"Male","SQL",19.77,36.73
413682,"11-26-2020",500515,"6:25:16","Kids & Electronics","North Gennarohaven",2,"MS","Small Wooden Car","Mrs. Vita Pagac","Kshlerin DDS","711 Maybell Passage",51.92,true,"MasterCard",68.85,92230,"Male","back up",25.96,"compressing"
182990,"10-21-2021",67.49,"21:26:12","Jewelery, Health & Shoes","Port Enrique",3,"VA","Gorgeous Concrete Pants","Bell Gusikowski DDS","McClure, Block and Franecki","878 Doyle Crescent",46.95,true,"MasterCard",false,54573,"Female",88.41,15.65,true
850264,"6-25-2021",10.78,"17:50:17","Health","Kennedyshire",1,"GA","Awesome Steel Computer","Justina Rath PhD","Wiegand-Tillman","247 Krystina Extension",28.35,66.06,"Cash",1.60,87571,"Male",9085571,28.35,"optical"
902757,"6-19-2021",80.20,"19:8:59","Computers & Outdoors","Altenwerthton",5,"ID","Fantastic Concrete Gloves","Noe Larson","Kshlerin DDS","54034 Berry Shoal",137.75,"online","Cash",false,55509,"Female","navigating",27.55,"transmit"
704294,"6-23-2021",99.68,"16:25:42","Outdoors & Electronics","Port Danteshire",10,"WI","Ergonomic Concrete Hat","Etha Mills","Auer V","946 Johnson Lodge",711.70,75.24,"MasterCard",64.31,46506,"Female",true,71.17,67.29
693969,"10-7-2021",387683,"17:11:9","Kids, Electronics & Garden","Bauchborough",2,"TN","Ergonomic Wooden Chair","Hulda O'Reilly","Considine PhD","9806 Larue Motorway",101.82,true,"EWallet",5045077,88543,"Female","connecting",50.91,23.90
264798,"2-13-2021","protocol","6:53:0","Games, Home & Baby","Emiliaport",8,"MN","Incredible Cotton Gloves","Miss Norval Boehm","Considine PhD","107 Kerluke Branch",569.52,4032211,"AMEX","card",25467,"Male",8166045,71.19,3083744
882767,"6-6-2021","RSS","18:49:35","Home","Alexanderton",3,"MO","Gorgeous Concrete Chair","Ms. Rahsaan Greenfelder","Auer V","9850 Pfannerstill Spring",273.09,"THX","AMEX",true,61898,"Female",true,91.03,36.78
252365,"5-16-2021",25.27,"13:9:3","Baby","Leuschkeville",5,"NJ","Intelligent Wooden Hat","Jacinto Schultz","McClure, Block and Franecki","223 Eddie Stream",290.75,3359797,"Cash",true,25200,"Male",2231203,58.15,30.29
759073,"7-7-2021",52.40,"20:27:39","Kids","New Chasity",10,"NY","Gorgeous Wooden Pants","Sabryna Borer","Armstrong, Strosin and Altenwerth","255 Arturo Walk",418.50,24.87,"Cash",6906710,34737,"Male","neural",41.85,142118
