InvoiceId,program,CustomerName, , ,Product,bandwidth,PaymentType,Gender,Address,interface,Store,Quantity,City,ProductPrice,Total,program,State,PostalCode,Date,Department,Time,monitor
945137,71.53,"Susan Pfeffer",2402764,1850400,"Incredible Steel Hat",true,"EWallet","Female","15305 Hans Summit",89.75,"Parisian, Wolff and Gorczany",2,"Port Astridhaven",0.35,0.70,99.09,"NM",76011,"7-20-2021","Clothing & Health","11:27:1",9091167
283754,98.84,"Miss Maximilian Hansen",false,false,"Gorgeous Cotton Shoes","copy","Visa","Female","843 Renner Inlet",83.85,"Considine PhD",10,"South Kaylin",15.70,157.00,6.90,"NH",61597,"10-13-2021","Beauty","22:50:21",true
397714,false,"Kaelyn Kutch MD",55.51,5.35,"Fantastic Wooden Computer",7467420,"Visa","Female","4162 Price Spurs","generating","Larkin-McClure",6,"Lake Donfort",35.82,214.92,false,"NH",64588,"5-6-2021","Games & Toys","4:0:17",351426
253271,3840567,"Dominique Quigley",7653581,4492694,"Sleek Concrete Pants",28.22,"AMEX","Female","76943 Denesik Rapid",9216861,"Parisian, Wolff and Gorczany",7,"Port Vernice",33.08,231.56,7718275,"NE",26434,"8-18-2021","Industrial & Grocery","0:16:59","navigating"
681230,310919,"Humberto Wolf",770865,3410324,"Awesome Plastic Shoes","pixel","Cash","Female","550 Angela Manors",6717684,"Kuphal, Spencer and Blanda",8,"West Nelson",8.08,64.64,487631,"RI",79768,"9-8-2021","Baby","1:15:36","wireless"
122711,"open-source","Kolby Wilderman IV",87.91,50.64,"Fantastic Steel Pants",7116460,"EWallet","Female","4072 Abdul Orchard","SAS","Kuphal, Spencer and Blanda",8,"East Rae",23.95,191.60,"circuit","RI",35032,"9-20-2021","Tools & Grocery","13:59:25",7749504
644052,"connect","Rhianna Hand",71.84,33.72,"Fantastic Plastic Shoes",54.86,"EWallet","Male","81815 Cali Run",90.80,"Wiegand-Tillman",4,"Mrazbury",82.94,331.76,"copying","MD",16895,"8-16-2021","Computers, Sports & Grocery","3:55:30",true
674404,35.65,"Gabrielle Koelpin I",false,false,"Small Rubber Computer","application","Visa","Male","5564 Lafayette Shores",6351162,"Parisian, Wolff and Gorczany",6,"Waylonburgh",83.30,499.80,80.56,"RI",66540,"4-11-2021","Movies & Tools","22:28:18",4983967
822851,true,"Sierra Mueller",true,true,"Incredible Steel Car","microchip","Cash","Male","6491 Braun Summit",2238707,"Lakin, O'Connell and Monahan",8,"Lake Onie",18.55,148.40,false,"OR",92231,"8-27-2021","Automotive","17:20:36","back up"
256399,true,"Mortimer Lowe",2.69,63.02,"Awesome Granite Chair","haptic","Cash","Female","55271 Justina Meadow",21.63,"Larkin-McClure",4,"Benjaminton",19.11,76.44,true,"WY",64066,"6-27-2021","Outdoors, Grocery & Movies","20:36:43",true
314557,21.44,"Francis Huel",3320101,3922080,"Fantastic Steel Gloves","protocol","MasterCard","Female","9028 Jacinto Islands",7175534,"Parisian, Wolff and Gorczany",1,"Daughertytown",39.21,39.21,57.43,"OR",14390,"6-21-2021","Toys & Computers","19:5:0",66.41
822294,12.45,"Dino Dickinson",36.09,98.57,"Intelligent Granite Gloves",8481140,"Visa","Female","98518 Wintheiser Manor","quantifying","Kshlerin DDS",3,"Alekview",89.66,268.98,27.11,"AL",66848,"10-12-2021","Automotive","10:18:15",63.07
896854,5859904,"Adolf Cummerata",12.55,36.00,"Rustic Concrete Shirt",true,"EWallet","Male","1444 Bartoletti Place",4573111,"Armstrong, Strosin and Altenwerth",5,"Port Adeline",55.12,275.60,2767299,"SC",73335,"8-25-2021","Electronics, Kids & Grocery","7:21:8",2557694
650326,"system","Wilburn Jacobs",3198383,2420486,"Incredible Concrete Hat",75.17,"MasterCard","Male","578 Maci Isle","back up","Armstrong, Strosin and Altenwerth",4,"Lake Joe",23.00,92.00,"online","NJ",36950,"9-21-2021","Books","6:31:41","mobile"
763635,"backing up","Emmy Beier",26.44,49.86,"Small Granite Chair",true,"EWallet","Female","5919 Alfonso Forks",true,"Wiegand-Tillman",3,"South Ebony",10.11,30.33,"calculate","AK",31709,"10-15-2021","Beauty, Electronics & Shoes","17:54:27",3797078
242089,87.52,"Jo Halvorson","program","bypass","Sleek Wooden Gloves","panel","EWallet","Male","92252 Gloria Valleys",true,"Larkin-McClure",2,"Merlinchester",89.43,178.86,12.17,"LA",19753,"9-3-2021","Garden & Jewelery","19:28:12",false
509482,21.85,"Giovani Halvorson",58.18,20.06,"Awesome Granite Car",false,"Cash","Female","75247 Ellis Roads",80.27,"Larkin-McClure",5,"North Elsafort",51.89,259.45,76.82,"HI",40553,"4-17-2021","Baby, Sports & Grocery","17:36:34",8688069
179101,false,"Davion Shields",4867778,2471383,"Small Concrete Pants",71.44,"MasterCard","Male","8395 Finn Ramp",4290165,"Kshlerin DDS",8,"New Pasqualehaven",72.91,583.28,true,"GA",71873,"3-10-2021","Games & Industrial","10:14:49","synthesize"
576317,true,"Richie Kuvalis",6826457,2055471,"Ergonomic Steel Shoes",6640023,"Visa","Female","9552 Lura Pass","port","Kuphal, Spencer and Blanda",10,"Franeckiport",24.85,248.50,true,"NV",78894,"9-2-2021","Books, Beauty & Music","6:22:27",3263033
482481,52.95,"Virgil Pacocha I",3405901,8042355,"Intelligent Rubber Shirt",9185531,"Cash","Male","5078 Dickens Prairie",33.06,"Lakin, O'Connell and Monahan",9,"Lake Arielside",48.85,439.65,41.72,"IL",11681,"6-23-2021","Sports, Clothing & Electronics","13:37:48",37.79
992898,2980630,"Edmond Konopelski",4284759,4239980,"Incredible Cotton Hat",false,"EWallet","Female","2995 O'Keefe Island","parse","Wiegand-Tillman",3,"Elyseberg",45.56,136.68,138967,"PA",49611,"10-11-2021","Games","17:53:32","neural"
576889,"bypass","Norval Okuneva DVM",true,false,"Ergonomic Cotton Pants",80.82,"MasterCard","Female","6302 Jillian Viaduct",false,"Kuphal, Spencer and Blanda",3,"Maybellland",90.51,271.53,"alarm","WA",53674,"10-13-2021","Health, Home & Industrial","12:41:17","1080p"
500718,7080312,"Nelda Stiedemann Jr.",4841004,8897686,"Intelligent Steel Pants",7071389,"AMEX","Female","851 Kuphal Roads",6496750,"Kshlerin DDS",2,"Gislasonmouth",33.31,66.62,4457226,"WI",60634,"3-4-2021","Electronics, Beauty & Health","16:48:27",91.69
683641,"solid state","Zola Hettinger",true,true,"Incredible Wooden Shirt","overriding","MasterCard","Male","5649 Morissette Brook",true,"Armstrong, Strosin and Altenwerth",4,"Dakotamouth",82.34,329.36,"bypass","TN",58078,"5-4-2021","Baby & Music","3:57:51",false
703039,68.89,"Victor Brakus",false,false,"Fantastic Cotton Car",12.32,"Cash","Male","670 Hartmann Lake","parsing","Kshlerin DDS",1,"Raeganborough",24.43,24.43,18.51,"NM",19092,"2-22-2021","Outdoors & Movies","19:18:7",98.25
604361,true,"Emma Kuphal","copy","calculate","Awesome Steel Gloves",2845969,"AMEX","Male","4098 Natalia Centers","multi-byte","Parisian, Wolff and Gorczany",2,"Port Zeldaborough",78.26,156.52,true,"AR",45961,"10-2-2021","Baby","5:59:28","quantifying"
152244,"auxiliary","Marvin Nolan","compress","transmitting","Ergonomic Rubber Shirt","driver","MasterCard","Female","733 Hettinger Creek",7077288,"Kuphal, Spencer and Blanda",4,"South Elmer",43.85,175.40,"transmitting","IN",27005,"8-20-2021","Garden & Outdoors","11:58:33","calculate"
434955,68.42,"Bridgette Sipes",67.36,27.06,"Fantastic Wooden Gloves",50.90,"AMEX","Female","969 Kelsi Plain",false,"Larkin-McClure",10,"Rosellahaven",89.61,896.10,56.81,"SC",72947,"9-14-2021","Clothing & Automotive","16:57:15","HTTP"
740348,"bypassing","Sallie Huels","hard drive","calculate","Awesome Plastic Computer","generating","MasterCard","Female","70527 Kreiger Underpass","optical","Auer V",7,"Klockoberg",75.24,526.68,"generate","MS",64580,"4-11-2021","Tools","17:4:55",96.65
258907,true,"Kassandra Schoen PhD",true,false,"Rustic Granite Table",true,"MasterCard","Male","31399 Cummerata Manor","transmit","McClure, Block and Franecki",10,"Reedmouth",21.58,215.80,true,"WI",69870,"12-3-2020","Grocery","3:44:41",49.71
381897,2.68,"Eve Howell",false,true,"Small Plastic Shoes",true,"Cash","Male","2607 Jacey Viaduct","SCSI","Wiegand-Tillman",3,"Johnstonton",2.49,7.47,90.99,"SD",47382,"10-24-2021","Baby & Automotive","17:22:53",87.52
964384,0.63,"Freida Kihn","open-source","HDD","Intelligent Wooden Chair","back up","EWallet","Male","484 Craig Union",true,"Lakin, O'Connell and Monahan",10,"New Lelandshire",18.58,185.80,88.56,"OH",41993,"12-3-2020","Kids","2:17:26",872523
951442,2529909,"Krista Halvorson",false,false,"Small Concrete Hat",1444734,"Visa","Male","43320 Freida Radial","overriding","Larkin-McClure",5,"Lake Nolastad",11.25,56.25,7274876,"SD",48597,"5-10-2021","Home & Music","18:7:29","reboot"
506194,true,"Elias Reynolds","IB","SMTP","Fantastic Cotton Shirt",7680797,"Cash","Male","2445 Schinner Neck",43.41,"Considine PhD",5,"Maxbury",59.83,299.15,true,"ME",12421,"4-27-2021","Tools & Garden","2:5:44",false
157611,"USB","Rowland Keebler",98.37,21.84,"Sleek Cotton Hat",57.78,"Cash","Male","7609 Camden Avenue",81.23,"McClure, Block and Franecki",1,"Brakusstad",65.25,65.25,"AI","WA",77208,"9-11-2021","Movies, Automotive & Industrial","5:51:3",false
394260,true,"Obie Krajcik",false,true,"Rustic Plastic Shirt",28.34,"Visa","Male","266 Marjorie Mission",3416164,"Auer V",8,"Dannyview",52.59,420.72,true,"NJ",60769,"8-30-2021","Music & Jewelery","8:31:44",2806435
527406,7370904,"Mrs. Kaylee Von",50.35,12.22,"Sleek Steel Pants",5903151,"Visa","Male","178 Kohler View","pixel","Kshlerin DDS",3,"Lake Wellingtonbury",79.56,238.68,711724,"CO",80196,"3-11-2021","Games","11:47:56","RSS"
515448,2353013,"Reilly Howell Jr.","navigating","copying","Intelligent Plastic Shoes","XML","Cash","Male","57097 Olson Spurs",4028726,"Wiegand-Tillman",6,"Crooksville",48.82,292.92,2979864,"MT",75899,"10-10-2021","Health","4:47:51",true
584959,"back up","Ms. Elmira Nienow","generating","feed","Fantastic Steel Shoes","programming","MasterCard","Female","4447 Hyatt Stream",false,"McClure, Block and Franecki",4,"Gracielashire",8.82,35.28,"parsing","TX",95548,"8-18-2021","Baby","19:20:43",true
588854,77.79,"Cornell Grant",7150242,5741378,"Gorgeous Concrete Pants",57.65,"MasterCard","Female","6663 Tillman Mount",true,"Auer V",5,"New Lilianaville",4.28,21.40,62.95,"IN",51344,"3-15-2021","Movies","10:32:35",true
481573,"hard drive","Katelyn Pfannerstill","RAM","ADP","Small Steel Hat",false,"MasterCard","Female","551 Lesch Point","circuit","Armstrong, Strosin and Altenwerth",10,"East Kelsie",42.53,425.30,"AGP","IN",31545,"10-20-2021","Beauty & Grocery","10:0:10",42.91
681723,83.41,"Rocio Pagac PhD",8031942,6726306,"Intelligent Granite Computer",false,"Cash","Female","372 Janick Street",74.33,"Lakin, O'Connell and Monahan",6,"Moorestad",59.71,358.26,71.20,"NC",98708,"1-3-2021","Shoes, Garden & Industrial","7:56:31","bandwidth"
215775,66.94,"Ezekiel Ritchie","bus","PNG","Ergonomic Plastic Shoes",22.44,"AMEX","Male","324 White Glen","SCSI","Larkin-McClure",7,"Eusebiofort",89.08,623.56,88.37,"WY",76741,"9-4-2021","Health, Kids & Garden","13:12:16",8585345
940815,56.36,"Tillman Monahan",1879263,4320400,"Awesome Steel Computer","navigating","Cash","Female","59519 Lueilwitz Canyon",7790785,"Wiegand-Tillman",10,"Hartmannbury",55.06,550.60,6.05,"CO",63874,"8-26-2021","Music & Clothing","12:1:3",6680763
949419,false,"Berry Hessel",24.67,60.22,"Sleek Wooden Shirt","IB","AMEX","Female","88704 Simonis Rest",13872,"Kshlerin DDS",4,"New Joaquinstad",35.00,140.00,true,"NE",52665,"7-22-2021","Kids","1:6:50",58.38
935587,false,"Miss Joany Shanahan",true,false,"Ergonomic Concrete Gloves",false,"Cash","Female","37252 Lucienne Mountains","redundant","Wiegand-Tillman",7,"Lake Georgette",21.31,149.17,true,"NY",53359,"9-1-2021","Movies & Home","21:11:16",true
259929,52.30,"Jed Vandervort",88.27,11.71,"Awesome Rubber Shoes","navigate","EWallet","Female","16074 Moshe Gardens",17.16,"Auer V",9,"North Hardyton",94.05,846.45,13.70,"MD",58676,"10-24-2021","Toys & Jewelery","2:18:2","HTTP"
991861,5791455,"Gregory Satterfield",7899715,5721963,"Gorgeous Wooden Chair","array","MasterCard","Female","6632 Terrell Corners",57.86,"McClure, Block and Franecki",6,"New Magnoliabury",69.94,419.64,405556,"NM",82408,"9-1-2021","Jewelery & Clothing","22:49:46","connect"
876643,76.49,"Chester Jerde",8854372,4142414,"Gorgeous Rubber Chair","quantifying","Visa","Female","84176 Kreiger Vista","multi-byte","Considine PhD",8,"Lake Opheliamouth",65.83,526.64,38.18,"RI",36030,"10-25-2021","Sports, Home & Industrial","12:8:0","TCP"
295021,60.35,"Wade Hoppe","panel","mobile","Rustic Steel Computer",49.60,"MasterCard","Female","2212 Crist Lane","JSON","McClure, Block and Franecki",5,"Cummingsbury",46.26,231.30,28.07,"TN",86006,"5-30-2021","Baby & Shoes","17:1:8",true
382741,false,"Cristopher Conroy",86.78,22.36,"Awesome Wooden Car",9059038,"EWallet","Female","83203 Lowe Mount",54.78,"Parisian, Wolff and Gorczany",8,"Port Doviebury",64.93,519.44,false,"NH",77261,"4-21-2021","Grocery, Kids & Automotive","16:32:55",54.51
261364,81.00,"Rocio Mitchell PhD",1635986,8476024,"Ergonomic Rubber Car",36.88,"EWallet","Male","76449 Junior Villages",5253529,"Kuphal, Spencer and Blanda",7,"New Constantin",57.76,404.32,41.52,"GA",31773,"8-5-2021","Shoes & Music","3:43:8",9448201
534296,"microchip","Layla Nolan III",21.65,56.82,"Gorgeous Plastic Car",4559473,"EWallet","Female","6716 Spencer Drive",5171577,"Parisian, Wolff and Gorczany",5,"South Edmouth",24.35,121.75,"quantifying","NC",33158,"7-16-2021","Games & Shoes","20:15:43","CSS"
170278,8287674,"Hayden Turcotte",8148526,4432713,"Ergonomic Plastic Shirt","SCSI","MasterCard","Female","4331 Hershel Corners",47.20,"Considine PhD",9,"New Vidal",53.83,484.47,6185849,"CA",51667,"4-14-2021","Health & Jewelery","17:14:13",7479304
159029,6512067,"Gideon Rutherford",5651658,807961,"Ergonomic Plastic Pants",false,"MasterCard","Male","7880 Joyce Square",3766270,"Considine PhD",6,"Bechtelarburgh",25.75,154.50,6928598,"TX",88649,"3-31-2021","Shoes, Sports & Electronics","12:32:43",70.46
130057,"overriding","Ed Walker III",419301,7903892,"Gorgeous Granite Hat",true,"AMEX","Female","995 Mekhi Corner",47.92,"Parisian, Wolff and Gorczany",7,"East Yesseniatown",27.89,195.23,"monitor","MI",70331,"3-3-2021","Kids, Clothing & Beauty","5:52:23",9378806
473714,0.28,"Annalise Hansen DVM",9.88,32.68,"Incredible Plastic Table",3041262,"Cash","Female","394 Breitenberg Pike",true,"Armstrong, Strosin and Altenwerth",7,"Douglasfurt",7.78,54.46,34.44,"CA",91177,"4-25-2021","Home & Grocery","12:37:42",false
776666,17.54,"Clovis Nikolaus",26.51,49.92,"Incredible Concrete Car",3926540,"AMEX","Male","30021 Ila Throughway",5389204,"Parisian, Wolff and Gorczany",9,"Mitchellshire",70.42,633.78,51.72,"IA",11035,"7-11-2021","Grocery, Kids & Tools","15:48:28",true
198810,5459772,"Warren Brown","auxiliary","CSS","Small Plastic Gloves",4586345,"Visa","Male","9272 Keely Alley",5302829,"Kshlerin DDS",4,"Whiteville",86.11,344.44,5654927,"IL",10763,"7-29-2021","Movies & Games","18:58:6",5774793
412735,false,"Bruce Kertzmann",5421147,4211597,"Fantastic Cotton Shirt",false,"EWallet","Male","438 Keanu Plains",6146930,"Kuphal, Spencer and Blanda",5,"Port Sammie",7.33,36.65,true,"PA",97823,"9-23-2021","Toys & Automotive","13:47:47",true
430374,"COM","Filiberto Ebert","index","SMS","Ergonomic Concrete Table","generating","AMEX","Female","79647 Oberbrunner Ports",true,"Larkin-McClure",2,"West Maverick",93.60,187.20,"generate","ID",59789,"10-16-2021","Tools & Baby","12:14:46",false
855875,79.69,"Grady Stiedemann",76.18,12.11,"Awesome Concrete Shoes",false,"EWallet","Male","7634 Julio Falls",true,"Larkin-McClure",9,"New Lucio",75.72,681.48,14.03,"OK",66586,"5-30-2021","Toys, Movies & Computers","21:35:26",false
103836,23.66,"Rafaela Dach",8033776,6100213,"Small Granite Shirt",91.66,"EWallet","Female","546 Elena Field","SDD","Lakin, O'Connell and Monahan",1,"Lake Jalynhaven",13.76,13.76,58.26,"VT",77181,"3-27-2021","Automotive, Books & Games","17:20:28",54.75
197231,76.50,"Jaden Osinski PhD",4466879,6230287,"Practical Plastic Hat","open-source","AMEX","Female","39459 Schaefer Square",28.84,"Armstrong, Strosin and Altenwerth",6,"Larryview",1.25,7.50,98.90,"VT",89953,"8-28-2021","Electronics, Shoes & Jewelery","22:17:49","connecting"
994114,"GB","Anthony Jones",26.88,50.75,"Fantastic Rubber Computer",6662875,"Cash","Male","397 Kessler Prairie",false,"Parisian, Wolff and Gorczany",9,"North Emiliano",70.97,638.73,"back up","CT",30150,"8-22-2021","Games, Music & Clothing","11:49:40",true
476989,9230937,"Isaiah Larkin",4444229,2534746,"Rustic Rubber Hat",6665964,"EWallet","Female","709 Stella Plaza","firewall","Larkin-McClure",10,"Watsicachester",31.74,317.40,72704,"TN",49764,"3-17-2021","Industrial, Books & Toys","3:0:10",5486070
190291,true,"Sheldon Braun",25.06,21.52,"Small Rubber Shoes",false,"AMEX","Female","678 Mariela Courts",53.96,"Larkin-McClure",4,"North Antoinettechester",83.71,334.84,false,"SD",60355,"8-3-2021","Books & Games","2:12:38",false
228380,"HDD","Marquise Marquardt I",true,true,"Small Granite Gloves","HTTP","AMEX","Male","9867 Justyn Rest",5077653,"Armstrong, Strosin and Altenwerth",5,"Lake Lemuelmouth",20.54,102.70,"redundant","OH",92640,"9-23-2021","Jewelery & Movies","18:50:7",2930605
649452,false,"Ward Predovic",350333,701083,"Fantastic Granite Gloves","quantifying","Visa","Female","686 Gwendolyn Mountains","port","Armstrong, Strosin and Altenwerth",6,"Lakinhaven",98.83,592.98,false,"DE",59206,"7-10-2021","Automotive & Games","3:55:46",true
713099,"cross-platform","Kathlyn Vandervort","JBOD","back-end","Incredible Cotton Gloves",35.89,"EWallet","Male","13495 Elisabeth Brooks","back-end","Kshlerin DDS",9,"North Deangelo",21.21,190.89,"quantify","WV",96914,"8-9-2021","Baby & Books","5:21:10",true
720851,"pixel","Lesly Lindgren",20.74,29.71,"Fantastic Rubber Pants",2439062,"AMEX","Female","20997 Else Via",false,"Armstrong, Strosin and Altenwerth",2,"Enriqueberg",35.72,71.44,"parsing","VA",54659,"9-16-2021","Health & Shoes","22:24:30",3876326
276649,"programming","Zakary Stokes","navigating","circuit","Awesome Concrete Computer","backing up","MasterCard","Male","3908 Johns Unions",66.49,"Auer V",1,"South Bonnie",0.16,0.16,"SMTP","MD",37175,"4-21-2021","Sports, Clothing & Beauty","4:20:56",45.11
752766,56.00,"Mrs. Marjolaine Walter",true,true,"Small Steel Shoes",false,"EWallet","Female","6389 Fay Glens",true,"Wiegand-Tillman",2,"Wildermanfort",46.28,92.56,20.01,"WI",21036,"8-15-2021","Garden","22:44:47",8502033
395289,"multi-byte","Gerhard Keebler",9152381,3486701,"Ergonomic Plastic Hat",94.94,"EWallet","Male","480 Antonetta Square",true,"Kuphal, Spencer and Blanda",4,"New Quinn",19.92,79.68,"transmitting","NM",47048,"3-9-2021","Toys","13:8:18",true
430886,"back up","Ms. Joesph Haag",5891977,4171276,"Practical Wooden Shoes",6206868,"EWallet","Female","5179 Kessler Mountains","open-source","Lakin, O'Connell and Monahan",6,"Bodefurt",22.20,133.20,"reboot","IL",89890,"6-13-2021","Industrial & Shoes","18:50:30",1682009
208231,"primary","Miss Margarett Konopelski",62.83,86.71,"Practical Wooden Car","navigate","Cash","Male","44326 Dorthy Junctions",92.13,"Lakin, O'Connell and Monahan",8,"Shaunhaven",79.86,638.88,"HTTP","KS",56785,"8-30-2021","Automotive & Grocery","2:38:33",58.33
617846,83.94,"Bennie Erdman II",9316854,6699881,"Fantastic Concrete Table",40.04,"MasterCard","Female","1511 Anabel Crescent",true,"McClure, Block and Franecki",2,"Jordanchester",25.22,50.44,32.84,"NY",51285,"10-20-2021","Industrial","15:8:43",true
130433,54.54,"Estrella Fay",6954927,3755874,"Sleek Steel Gloves",11.18,"Visa","Male","19729 Ian Fords",19.44,"McClure, Block and Franecki",1,"Port Jessikabury",32.87,32.87,16.30,"WV",73858,"8-23-2021","Grocery","0:25:47",false
186658,"generate","Dejah Howe V",68.66,4.22,"Practical Steel Gloves",28.03,"Visa","Female","20597 Isidro Coves",36.64,"Kuphal, Spencer and Blanda",9,"Wintheiserton",57.22,514.98,"multi-byte","UT",60246,"8-4-2021","Jewelery","15:48:46",76.24
