PostalCode,PaymentType,capacitor,CustomerName,Date,Product,card,Gender,hard drive, ,Quantity,City,Total,ProductPrice,Address,monitor,panel,InvoiceId,Store,Department,Time,State
24012,"EWallet",155155,"Mr. Deonte Leffler","4-5-2021","Practical Concrete Car","backing up","Female","programming",true,7,"North Herminia",270.55,38.65,"8783 Lucius Gateway","transmit",3631560,129240,"Considine PhD","Movies","22:30:19","OH"
12469,"EWallet",8640203,"Gail Shanahan","10-23-2021","Practical Cotton Chair","solid state","Female","1080p","hacking",7,"New Gonzalo",286.30,40.90,"51303 Beatty Mount","array",false,546347,"McClure, Block and Franecki","Kids, Toys & Grocery","7:47:33","NM"
68562,"EWallet",false,"Jairo Cormier","10-6-2021","Rustic Wooden Shirt",3.56,"Male","bluetooth",89.87,8,"East Rogelio",413.60,51.70,"55710 Nitzsche Point",1255532,"auxiliary",202929,"Parisian, Wolff and Gorczany","Music, Kids & Shoes","9:33:26","KS"
65007,"Cash",2.10,"Jordon Runolfsson","9-8-2021","Incredible Rubber Computer",37.30,"Male",true,47.71,5,"North Kenya",476.45,95.29,"16023 Blanda Loaf",84.08,false,945384,"Armstrong, Strosin and Altenwerth","Sports","17:1:24","GA"
52592,"Cash",25.65,"Marquise Murray","9-9-2021","Sleek Granite Computer",46.75,"Male",false,71.97,5,"Estebanhaven",70.10,14.02,"544 Norbert Mountain",95.24,true,271792,"Kshlerin DDS","Automotive & Kids","15:17:19","KY"
84602,"EWallet",34.87,"Jaida Keeling","9-29-2021","Intelligent Granite Gloves",true,"Male",33.76,1356527,1,"Lake Margaretta",38.16,38.16,"802 Dana Knoll",1716792,"XSS",935958,"Auer V","Home, Kids & Tools","7:10:46","WA"
47145,"EWallet",3732058,"Hosea Quitzon DVM","9-20-2021","Incredible Concrete Shirt",true,"Female",44.94,true,5,"New Era",68.70,13.74,"487 Spencer Fort",6511693,"cross-platform",182746,"Wiegand-Tillman","Books, Outdoors & Baby","4:2:32","HI"
73007,"Visa",true,"Anissa Robel","7-6-2021","Sleek Steel Hat",6627052,"Male","THX","transmit",1,"Vanceside",77.42,77.42,"778 Bode Terrace",true,"navigate",862363,"Considine PhD","Books & Home","13:37:35","GA"
15377,"Visa",5302180,"Alverta Hansen","6-15-2021","Gorgeous Granite Shoes","parse","Female",false,"quantify",4,"Lake Ahmedside",355.36,88.84,"4936 Mertz Skyway","overriding",false,920274,"McClure, Block and Franecki","Movies","18:21:50","CA"
84210,"EWallet",42.70,"Cody Bartell","9-5-2021","Small Concrete Car","compressing","Male","transmit",false,5,"Port Ayana",108.85,21.77,"588 Kitty Mills",3634484,"circuit",550567,"McClure, Block and Franecki","Home","6:57:15","IN"
59049,"MasterCard",99.68,"Leonor Crooks PhD","9-3-2021","Gorgeous Granite Table","primary","Female",7260118,76.44,10,"New Dylanland",252.00,25.20,"915 Heaney Point","synthesizing",35.07,837283,"Larkin-McClure","Grocery","18:28:8","TX"
20726,"MasterCard",84.55,"Lilliana Collier DDS","9-1-2021","Rustic Plastic Shirt",20.72,"Female",false,61.19,3,"Herzogmouth",84.51,28.17,"99849 Spencer Squares",true,56.97,630307,"Considine PhD","Toys, Outdoors & Garden","7:49:1","NV"
66639,"MasterCard",69.29,"Rachael Zieme I","7-31-2021","Intelligent Granite Car",true,"Male",1.72,64.84,10,"Jazmynton",210.10,21.01,"486 Sedrick Rest",false,50.70,825780,"Armstrong, Strosin and Altenwerth","Electronics","18:32:1","UT"
39208,"Visa",0.15,"Orville Pagac","10-25-2021","Incredible Wooden Computer",6354431,"Male","transmitter",false,6,"Grahamfurt",178.02,29.67,"19846 Walker Overpass",85.66,false,137156,"Armstrong, Strosin and Altenwerth","Games, Health & Books","5:21:25","SC"
46443,"EWallet",9084958,"Una Krajcik","3-8-2021","Practical Steel Table",3861131,"Female",true,486494,10,"East Itzelborough",110.80,11.08,"6961 Hettinger Pine",4151787,"open-source",838447,"Larkin-McClure","Shoes & Books","21:36:53","OH"
42845,"Visa",2107360,"Makenzie Hartmann","8-15-2021","Small Wooden Chair","quantify","Male","XML",81.95,4,"Manuelaborough",59.76,14.94,"29631 Ferry Route","feed",555991,539410,"Parisian, Wolff and Gorczany","Games, Jewelery & Health","5:27:32","NJ"
69010,"Visa",true,"Wendy Hilll","10-11-2021","Intelligent Plastic Gloves",2500284,"Female","cross-platform","optical",6,"Rippinhaven",263.10,43.85,"528 Rath Trace",82.97,45.46,925801,"Armstrong, Strosin and Altenwerth","Electronics & Movies","11:47:48","VA"
97434,"MasterCard",98.14,"Humberto Emard","9-15-2021","Small Wooden Hat",false,"Female",true,"generating",4,"New Leonemouth",131.28,32.82,"50103 Antoinette Knoll",40.15,true,304515,"Kshlerin DDS","Baby, Games & Movies","23:30:4","WV"
13837,"MasterCard",true,"Jace Williamson","8-11-2021","Awesome Steel Table",false,"Male",true,28.33,2,"Port Bartholomeview",164.38,82.19,"588 Sawayn Meadow",64.99,false,381106,"Kuphal, Spencer and Blanda","Shoes, Garden & Computers","23:34:3","LA"
33067,"EWallet",1759685,"Scarlett Schmitt","8-21-2021","Sleek Rubber Shirt",27.29,"Female","protocol",true,2,"East Mariah",56.88,28.44,"4859 Hillard Curve",4956997,39.49,526012,"Parisian, Wolff and Gorczany","Movies, Books & Music","9:3:2","MI"
63418,"MasterCard",91.80,"Richie Dietrich","1-24-2021","Incredible Wooden Shirt","redundant","Male",48.08,"haptic",1,"Tremblayburgh",65.75,65.75,"31937 Michelle Hill","hacking",false,278896,"Lakin, O'Connell and Monahan","Music & Computers","3:24:45","GA"
45958,"Cash","EXE","Sydnie McCullough","9-2-2021","Incredible Concrete Chair",46.08,"Female","quantify",68.98,1,"Lake Olestad",63.49,63.49,"95384 Jones Greens","backing up",true,221885,"McClure, Block and Franecki","Beauty, Industrial & Sports","4:58:51","DE"
47613,"Visa",68823,"Will Denesik","9-30-2021","Intelligent Granite Hat",2606832,"Female","synthesizing","circuit",5,"Thelmafort",348.85,69.77,"284 Parker Shore",false,"backing up",762976,"Parisian, Wolff and Gorczany","Industrial","19:19:50","MN"
17233,"Cash",3422134,"Noah Orn","5-3-2021","Incredible Cotton Table","panel","Male","transmit",false,1,"Ernestineberg",38.78,38.78,"292 Raymundo Passage","GB",3932224,211978,"Kshlerin DDS","Home, Jewelery & Automotive","1:27:4","NM"
24828,"AMEX",6704080,"Ms. Jarred Schulist","8-18-2021","Small Cotton Table",false,"Male",99.18,58.92,4,"Port Alta",32.16,8.04,"58788 Alysson Key",82.00,false,529479,"Armstrong, Strosin and Altenwerth","Games","0:52:59","GA"
17649,"Visa","digital","Ms. Jamel Lowe","1-6-2021","Practical Granite Chair","transmitting","Male",56.76,43.78,2,"Lake Dawson",37.62,18.81,"846 Lula Throughway",true,2212476,354410,"Considine PhD","Jewelery & Health","15:16:15","VT"
39022,"EWallet",true,"Lavinia Raynor","9-25-2021","Practical Wooden Chair",true,"Female",68.78,28.54,6,"Madelynnfurt",181.38,30.23,"52116 Gusikowski Station",false,"redundant",796553,"Armstrong, Strosin and Altenwerth","Books","19:45:7","NY"
80501,"EWallet",4656855,"Clement Rutherford","8-16-2021","Sleek Rubber Pants",false,"Male",66.05,"SMTP",1,"Kiannamouth",20.19,20.19,"951 Abel Curve","input",656206,553281,"Wiegand-Tillman","Beauty","19:43:49","MA"
96405,"Visa",7525309,"Bailey Bartoletti DDS","5-11-2021","Small Wooden Shoes",9261401,"Male","reboot",10.84,4,"North Rayburgh",206.08,51.52,"9317 Jakob Landing",6118987,"online",748263,"Lakin, O'Connell and Monahan","Books & Clothing","17:23:49","DE"
35014,"Visa",3407927,"Samara Abbott","10-24-2021","Intelligent Cotton Pants",1684953,"Male","synthesize","hack",4,"West Fabian",70.48,17.62,"3197 Letha Mission",6469819,1839475,625951,"Considine PhD","Shoes, Jewelery & Baby","5:26:34","OH"
73495,"EWallet",2218004,"Anna McGlynn","10-22-2021","Intelligent Plastic Table","wireless","Male",true,4600137,2,"New Ashleigh",100.18,50.09,"97372 Kuvalis Orchard",25.90,"back up",247318,"Considine PhD","Electronics & Books","2:25:14","UT"
40180,"EWallet",false,"Dr. Arely Legros","8-29-2021","Intelligent Rubber Gloves",6829986,"Female",93.64,56.96,8,"New Chris",358.24,44.78,"807 Littel Summit",7735640,43.09,789842,"Kuphal, Spencer and Blanda","Home","20:54:24","HI"
18544,"EWallet",65.69,"Kennedi Graham","8-11-2021","Sleek Wooden Table",true,"Female",true,true,6,"Floridachester",365.46,60.91,"525 Alison Islands",64.57,false,657721,"Wiegand-Tillman","Music","20:28:57","ME"
15366,"Cash",true,"Ms. Rogers Kassulke","6-9-2021","Small Plastic Hat",false,"Female","alarm",3253779,9,"Harberfort",162.36,18.04,"43662 Sheridan Summit",true,13.08,266851,"Kshlerin DDS","Toys & Home","0:27:49","PA"
32067,"Cash",61.60,"Ubaldo Gutkowski IV","3-13-2021","Practical Rubber Pants",true,"Male",5177507,false,4,"Harberchester",232.88,58.22,"66576 Kub Ridge","bandwidth",10.44,784626,"Auer V","Outdoors","21:57:43","NE"
80900,"Cash",true,"Kolby Ledner","6-18-2021","Practical Rubber Chair",2937929,"Male","connecting",false,9,"New Brianmouth",140.49,15.61,"850 Altenwerth Well","AGP",8812953,940815,"Lakin, O'Connell and Monahan","Baby","2:56:24","CA"
47974,"EWallet","backing up","Aidan Pacocha","10-5-2021","Ergonomic Plastic Table",true,"Male",1938969,938616,10,"East Ida",310.20,31.02,"338 Stone Via","neural",8143589,393286,"Lakin, O'Connell and Monahan","Tools, Movies & Music","5:3:36","LA"
17953,"EWallet",7217834,"Eino Goodwin DDS","8-28-2021","Intelligent Wooden Hat",true,"Male","override",50.61,10,"South Rodgerberg",434.10,43.41,"301 Jared Brooks",3219588,"copying",587794,"Parisian, Wolff and Gorczany","Tools","9:56:22","AZ"
51057,"Visa","navigating","Stefan Franecki","5-15-2021","Awesome Wooden Table",7931457,"Female",false,"calculating",10,"Lefflerland",478.90,47.89,"930 Baumbach Causeway",true,true,986178,"McClure, Block and Franecki","Movies","16:10:48","TX"
37278,"MasterCard",28.07,"Rodolfo Reichel V","9-22-2021","Sleek Plastic Computer",90.05,"Female",40.49,true,3,"Anastasiafort",160.20,53.40,"91235 Morissette Roads",false,99.75,470372,"Auer V","Grocery, Beauty & Garden","5:8:56","DE"
95443,"Cash",false,"Caroline Bergnaum","9-25-2021","Small Concrete Chair",2.57,"Male",false,false,1,"South Velma",32.93,32.93,"40279 Goldner Landing",6783539,"index",740309,"Auer V","Sports","6:12:31","VT"
44519,"Cash","transmitting","Reece Little","9-18-2021","Practical Wooden Pants",false,"Female",49.68,"parsing",2,"Hodkiewiczside",18.22,9.11,"509 Hansen Branch",true,"redundant",251252,"Kshlerin DDS","Music & Automotive","9:31:32","MS"
78043,"Cash",4738056,"Alisa Crist DVM","6-27-2021","Incredible Cotton Pants","HTTP","Female",false,9150950,1,"East Karleymouth",78.84,78.84,"92098 Reichert Village","connect",false,553337,"McClure, Block and Franecki","Music & Movies","18:5:14","SC"
38007,"EWallet","compressing","Lucious Hickle","4-4-2021","Ergonomic Concrete Table",41.72,"Male",4506761,"transmit",1,"Florinefort",3.51,3.51,"91049 Queen Crossroad",88.45,7836732,176799,"Considine PhD","Tools & Outdoors","17:34:43","CO"
75365,"EWallet",63.96,"Dr. Leora Spinka","10-16-2021","Practical Wooden Chair","parsing","Female","transmitting",false,8,"Lake Marilouland",707.76,88.47,"9544 Raymundo Ramp","application",1724484,153815,"Larkin-McClure","Games, Toys & Shoes","12:34:19","IL"
45032,"MasterCard",88.22,"Percival Upton","9-27-2021","Rustic Plastic Shoes",3098881,"Male",true,false,10,"Port Micaelaside",289.40,28.94,"275 Larkin Branch",false,5354224,743243,"Auer V","Beauty","16:18:8","WI"
91635,"MasterCard",73.04,"Trevor Rutherford","8-10-2021","Fantastic Plastic Pants",true,"Male",59.64,45.79,4,"South Sandra",283.04,70.76,"4835 Schumm Stravenue",81.32,false,691340,"Auer V","Shoes, Games & Computers","17:3:12","PA"
97155,"MasterCard",true,"Mrs. Allie Waelchi","10-17-2021","Small Rubber Computer",false,"Female",7.76,70.01,7,"Maximomouth",562.87,80.41,"47618 Ortiz Burgs",93.88,3998633,979194,"Auer V","Home & Kids","18:25:2","FL"
86887,"Cash",false,"Mr. Jailyn Bergnaum","6-21-2021","Incredible Cotton Hat",78.60,"Male",7035780,false,9,"Jaceyview",180.54,20.06,"635 Streich Walk",false,14.69,188872,"Larkin-McClure","Health","8:53:40","KY"
25937,"Cash",true,"Mrs. Dangelo Carter","5-1-2021","Rustic Plastic Chair","firewall","Female",true,1667604,2,"Matteotown",129.14,64.57,"73760 Ezequiel Cove",7275073,"reboot",130982,"Kshlerin DDS","Shoes, Health & Jewelery","18:9:13","OK"
46920,"Visa",true,"Jo Schimmel","10-3-2021","Small Wooden Hat",916553,"Female","navigate","redundant",6,"Marcellusview",538.20,89.70,"297 Von Via",true,93.25,232605,"Kshlerin DDS","Grocery, Shoes & Clothing","15:19:2","HI"
33235,"MasterCard","hack","Abbey Hoppe","9-17-2021","Ergonomic Granite Hat",68.70,"Male",2559663,"copy",7,"Port Franzfurt",129.36,18.48,"788 Fletcher Lane",7465938,4.41,406542,"Lakin, O'Connell and Monahan","Music & Beauty","2:59:24","NH"
64628,"AMEX","connecting","Marcellus Gislason","10-18-2021","Ergonomic Concrete Table",722726,"Female",16.64,76.05,2,"New Meaghan",19.32,9.66,"7347 O'Connell Cliffs",12.37,true,868723,"Wiegand-Tillman","Tools","5:25:11","ME"
44784,"EWallet",true,"Brook Osinski","3-12-2021","Incredible Rubber Hat",false,"Male",3582857,false,9,"North Melissaview",152.73,16.97,"17501 Johns Mountain",60.08,false,408554,"Wiegand-Tillman","Computers & Toys","7:33:51","WY"
15164,"MasterCard",false,"Eda Gottlieb","6-19-2021","Incredible Rubber Hat",69.18,"Female",true,true,9,"Haileebury",15.75,1.75,"88752 Rippin Drive",18.63,true,845462,"Parisian, Wolff and Gorczany","Tools & Grocery","6:0:32","CO"
25207,"EWallet","port","Mr. Isaiah Schmidt","6-20-2021","Practical Granite Car","transmit","Female",false,79.64,8,"Lake Luz",591.12,73.89,"3307 Schuster Stream","copying","back-end",783698,"Considine PhD","Beauty & Shoes","6:34:34","GA"
85295,"Visa","SMS","Lane Schimmel","3-17-2021","Incredible Granite Pants",24.08,"Male",75.11,37.61,4,"Kingfort",386.44,96.61,"4120 Donny Lock",5745849,"system",694100,"Parisian, Wolff and Gorczany","Baby, Tools & Beauty","21:22:36","RI"
57024,"AMEX",27.86,"Ms. Lorena Hammes","10-22-2021","Awesome Concrete Gloves","quantify","Male",true,6868203,10,"Kiehnbury",107.10,10.71,"338 Quincy Plain","pixel",false,699176,"Wiegand-Tillman","Grocery","2:5:50","CA"
30999,"EWallet",true,"Kailyn Kshlerin","8-18-2021","Fantastic Plastic Gloves",497868,"Male",26.53,"redundant",3,"New Riley",277.95,92.65,"442 Jordy Haven",9.70,72.84,970671,"Auer V","Games, Tools & Industrial","18:53:7","CT"
98304,"AMEX",25.04,"Brittany Howe","10-3-2021","Practical Granite Hat",48.89,"Female",false,true,1,"North Kip",91.13,91.13,"50988 Reinger Throughway",true,83.81,154830,"Wiegand-Tillman","Sports","18:9:24","MD"
17016,"Visa",true,"Zoey Kerluke II","2-16-2021","Sleek Granite Computer","SMS","Male",true,82.67,1,"Lake Janick",7.74,7.74,"37270 Ullrich Lock",8715731,8.30,815950,"Considine PhD","Baby, Movies & Games","3:13:39","MD"
83312,"AMEX",true,"Ricardo Prohaska Sr.","10-14-2021","Fantastic Granite Shirt",4086875,"Female",17.23,"parsing",6,"North Tadfurt",300.00,50.00,"12301 Rex Expressway",false,"RAM",252970,"McClure, Block and Franecki","Books, Movies & Grocery","9:3:28","TX"
82495,"MasterCard",false,"Fritz Heidenreich IV","10-19-2021","Intelligent Rubber Shirt",3815147,"Male",7602372,"hacking",9,"Sylvesterfort",644.31,71.59,"314 Lang Pass",61.61,5204827,321895,"McClure, Block and Franecki","Jewelery","19:35:42","ID"
85047,"Visa",6933543,"Wilfrid Balistreri","4-25-2021","Gorgeous Wooden Shirt",5624746,"Male","optical",22.77,6,"Mrazchester",449.64,74.94,"44890 Germaine Mountain","synthesizing",713311,710445,"Armstrong, Strosin and Altenwerth","Health, Kids & Outdoors","2:59:39","GA"
55482,"EWallet","SAS","Jeffry Pfannerstill","6-25-2021","Practical Wooden Shoes","matrix","Female",93.62,3104017,2,"West Gudrunview",91.06,45.53,"493 Ladarius Mountain",8973755,false,682070,"Kuphal, Spencer and Blanda","Baby","3:20:56","DE"
56698,"AMEX",false,"Santina Altenwerth Sr.","8-13-2021","Rustic Cotton Table",16.23,"Female",true,true,3,"Lake Ari",189.93,63.31,"63562 Glenda Stravenue","digital",24.60,453548,"Armstrong, Strosin and Altenwerth","Outdoors & Toys","22:24:10","CA"
33085,"Visa",true,"Mrs. King Towne","10-13-2021","Incredible Steel Table",true,"Male",63.05,26.31,5,"Lorimouth",15.95,3.19,"3699 Hane Summit",true,9.40,533416,"Wiegand-Tillman","Beauty, Books & Baby","5:37:13","VT"
94516,"AMEX",88.08,"Ora Effertz","5-20-2021","Ergonomic Cotton Pants",true,"Male",97.70,5620131,10,"Ankundingmouth",286.50,28.65,"466 Lind Cliff",96.38,false,771449,"Kuphal, Spencer and Blanda","Movies","22:33:52","OR"
39117,"Visa",72.81,"Ms. Manuela Schulist","8-9-2021","Intelligent Rubber Hat",96.29,"Female",false,"navigate",4,"South Chaimmouth",138.80,34.70,"4246 Kulas Loaf",7707422,9158117,925960,"Armstrong, Strosin and Altenwerth","Beauty","2:10:45","GA"
82558,"EWallet",3.68,"Ollie Metz","7-30-2021","Ergonomic Plastic Table",1663842,"Female",8182890,7360231,8,"Port Minervahaven",178.16,22.27,"92407 Wisoky Mall",8693747,762784,118125,"Considine PhD","Industrial & Home","0:27:22","NM"
68454,"Cash","SAS","Telly Krajcik","5-29-2021","Sleek Concrete Gloves",251461,"Male","backing up",10.62,8,"Schambergerland",244.56,30.57,"7946 Mohammad Glen",33.67,"microchip",965307,"Considine PhD","Industrial","11:18:58","NM"
51917,"EWallet",45.91,"Heaven Schaefer","9-7-2021","Gorgeous Plastic Gloves","digital","Male",false,false,5,"South Barney",448.35,89.67,"5797 Cortney Mall",false,78.66,463633,"Lakin, O'Connell and Monahan","Sports, Electronics & Industrial","15:8:56","OH"
78679,"EWallet",6167943,"Kaylee Klein","3-26-2021","Small Cotton Table",false,"Male",824919,6.46,5,"South Laurafort",433.75,86.75,"503 Gulgowski Road",false,false,385599,"McClure, Block and Franecki","Toys","23:11:6","HI"
20737,"AMEX",true,"Dakota Gutkowski DVM","8-28-2021","Incredible Wooden Table",true,"Male",68.50,true,9,"North Grant",353.61,39.29,"15111 Anderson Lodge",64.09,true,362369,"Considine PhD","Computers & Home","9:35:15","FL"
52968,"Visa",false,"Mrs. Jerald Ziemann","10-19-2021","Sleek Steel Chair",false,"Male",92.09,"redundant",3,"Lake Gregoriotown",282.75,94.25,"160 Theo Freeway",48.93,38.20,619837,"Armstrong, Strosin and Altenwerth","Garden","14:34:8","NJ"
60284,"Visa",3218133,"Miss Karley Crona","6-1-2021","Incredible Rubber Shirt",60.58,"Female",8777309,4508530,5,"Kiehnberg",127.85,25.57,"16030 Thompson Hills","protocol",96.28,626218,"Wiegand-Tillman","Grocery, Health & Beauty","13:46:38","KY"
72944,"Visa",true,"Jamaal Mills","6-2-2021","Ergonomic Concrete Shirt",72.15,"Female",true,"USB",3,"East Kristofferhaven",231.42,77.14,"58802 Jaylin River",false,9114982,340105,"Wiegand-Tillman","Shoes, Kids & Movies","12:3:44","OR"
29106,"AMEX",5702822,"Georgette Bernhard","7-20-2021","Practical Rubber Computer",9303216,"Male","backing up",3586741,5,"Jakubowskitown",223.50,44.70,"7463 Laron Island",15.85,false,794470,"Larkin-McClure","Sports","21:14:21","PA"
68674,"MasterCard","USB","Brennan Schultz","9-14-2021","Small Concrete Shirt",5029526,"Female",2896526,"SMTP",9,"South Londonfort",146.16,16.24,"937 Amara Shore",8256449,false,675428,"Kuphal, Spencer and Blanda","Toys","15:27:37","MI"
47612,"AMEX",1186793,"Miss Esperanza Nicolas","9-6-2021","Fantastic Plastic Car",12.08,"Male",62.05,"solid state",1,"Waltonland",33.78,33.78,"7977 Tiara Port",22.07,false,117082,"Kuphal, Spencer and Blanda","Games, Jewelery & Tools","21:58:53","WA"
64183,"Cash",7.51,"Cristopher Howell","9-10-2021","Small Rubber Car",true,"Female",20.34,29.26,9,"Spencertown",446.85,49.65,"851 Herta Greens",25.72,15.07,891155,"McClure, Block and Franecki","Kids","20:15:45","NC"
75405,"MasterCard",1.47,"Delia Treutel DDS","2-11-2021","Ergonomic Granite Hat",false,"Male",true,7474637,4,"Joliechester",44.80,11.20,"1934 Bartoletti Bridge",true,73.54,297831,"Wiegand-Tillman","Health, Home & Outdoors","12:5:37","WV"
80097,"MasterCard",7028690,"Karli Green","10-21-2021","Small Wooden Shirt",5137265,"Female","transmit",45.08,3,"Conroyshire",177.12,59.04,"29306 Asa Dale",68.34,false,833308,"Considine PhD","Electronics, Kids & Movies","12:5:19","SC"
39198,"MasterCard",true,"Mrs. Ona Schiller","8-26-2021","Awesome Concrete Pants",true,"Female",66.59,7330022,5,"Frankiefurt",264.65,52.93,"63907 Baumbach Meadow",false,"SMS",887077,"Kshlerin DDS","Jewelery, Automotive & Music","12:11:40","NE"
